Kapitelnummer,Position im Kapitel,work id,Datum (Korrekturhilfe),Dateipfad (Korrekturhilfe)
,80,interview_0032,12.3.1988,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0032.xml
,90,interview_0026,31.10./1.11.1988,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0026.xml
,100,interview_0052,1989,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0052.xml
,110,interview_0046,1990,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0046.xml
,120,interview_0024,1991,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0024.xml
,130,interview_0061,1991,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0061.xml
,140,interview_0023,1992,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0023.xml
,150,interview_0020,14.3.1992,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0020.xml
,160,interview_0040,1993,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0040.xml
,170,interview_0030,1997,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0030.xml
,180,interview_0027,1995,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0027.xml
,190,interview_0022,1995,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0022.xml
,200,interview_0048,1997,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0048.xml
,210,interview_0033,1997/98,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0033.xml
,220,interview_0056,1998,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0056.xml
,230,interview_0042,1998,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0042.xml
,240,interview_0044,10.3.1998,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0044.xml
,250,interview_0053,25.9.1998,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0053.xml
,260,interview_0060,15.10.1999,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0060.xml
,270,interview_0049,2000,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0049.xml
,280,interview_0043,4.3.2000,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0043.xml
,290,interview_0028,1.8.2000,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0028.xml
,300,interview_0021,2003/2004,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0021.xml
,310,interview_0051,2004,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0051.xml
,320,interview_0055,2005,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0055.xml
,330,interview_0047,23.2.2005,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0047.xml
,340,interview_0059,30.6.2005,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0059.xml
,350,interview_0050,2007,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0050.xml
,360,interview_0035,2010,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0035.xml
,370,interview_0034,2012,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0034.xml
,380,interview_0057,2012,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0057.xml
,390,interview_0062,17.5.2012,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0062.xml
,400,interview_0031,Kein Datum!,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0031.xml
,410,interview_0039,27.2.2014,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0039.xml
,420,interview_0045,2015,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0045.xml
,430,interview_0038,16.8.2019,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0038.xml
3.6.1.1,,,,
,10,interview_0119,1990,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0119.xml
,20,interview_0021,2003/2004,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0021.xml
,,,,
,,,,
3.6.1.2-01,,,,
,10,interview_0036,17.5.1969,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0036.xml
,20,interview_0144,25.7.1970,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0144.xml
,30,interview_0082,1989,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0082.xml
3.6.1.2-02,,,,
,10,interview_0141,1976,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0141.xml
,20,interview_0075,3.9.1976,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0075.xml
,30,interview_0163,1978,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0163.xml
,40,interview_0123,1981,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0123.xml
,50,interview_0119,1990,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0119.xml
3.6.1.2-03,,,,
,10,interview_0107,1983,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0107.xml
,20,interview_0153,1989,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0153.xml
,30,interview_0154,April 1991,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0154.xml
,40,interview_0169,1993,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0169.xml
,50,interview_0145,2005,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0145.xml
,60,interview_0121,6.8.2018,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0121.xml
3.6.1.2-04,,,,
,10,interview_0168,1983,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0168.xml
,20,interview_0107,1983,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0107.xml
,30,interview_0157,9.5.1983,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0157.xml
,40,interview_0173,1984,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0173.xml
,50,interview_0155,1984,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0155.xml
,60,interview_0122,1985,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0122.xml
,70,interview_0131,2.12.1986,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0131.xml
,80,interview_0154,April 1991,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0154.xml
,90,interview_0124,1991,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0124.xml
,100,interview_0134,23.12.2001,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0134.xml
,110,interview_0125,17.10.2004,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0125.xml
,120,interview_0174,16.5.2011,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0174.xml
3.6.1.2-05,,,,
,10,interview_0138,1985,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0138.xml
,20,interview_0131,2.12.1986,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0131.xml
3.6.1.2-06,,,,
,10,interview_0142,23.7.1986,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0142.xml
,20,interview_0139,1988,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0139.xml
,30,interview_0151,1988,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0151.xml
,40,interview_0092,8.9.1988,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0092.xml
,50,interview_0165,17.11.1988,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0165.xml
,60,interview_0152,1989,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0152.xml
,70,interview_0171,1989,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0171.xml
,80,interview_0166,1989,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0166.xml
,90,interview_0161,1989,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0161.xml
,100,interview_0143,1989,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0143.xml
,110,interview_0077,1989,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0077.xml
,120,interview_0156,1989,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0156.xml
,130,interview_0135,28.3.1989,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0135.xml
,140,interview_0172,21.5.1989,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0172.xml
,150,interview_0137,9.6.1990,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0137.xml
,160,interview_0084,22.6.1990,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0084.xml
,170,interview_0120,22.6.1990,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0120.xml
,180,interview_0140,1991,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0140.xml
,190,interview_0150,18.4.1991,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0150.xml
,200,interview_0154,April 1991,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0154.xml
,210,interview_0146,15.10.1992,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0146.xml
,220,interview_0147,1993,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0147.xml
,230,interview_0159,7.12.1998,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0159.xml
,240,interview_0136,23.8.2013,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0136.xml
3.6.1.2-07,,,,
,10,interview_0130,14.6. 1995,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0130.xml
,20,interview_0129,1999,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0129.xml
,30,interview_0134,23.12.2001,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0134.xml
,40,interview_0125,17.10.2004,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0125.xml
,50,interview_0128,2007,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0128.xml
,60,interview_0164,2007,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0164.xml
,70,interview_0149,2017,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0149.xml
3.6.1.2-08,,,,
,10,interview_0167,3.8.2000,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0167.xml
,20,interview_0170,11.9.2000,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0170.xml
,30,interview_0160,2000,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0160.xml
,40,interview_0162,18.10.2000,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0162.xml
,50,interview_0158,28.8.2003,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0158.xml
3.6.1.2-09,,,,
,10,interview_0148,17.2.2007,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0148.xml
,20,interview_0132,17.4.2007,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0132.xml
,30,interview_0127,2007,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0127.xml
,40,interview_0133,16.8.2008,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0133.xml
,50,interview_0126,21.8.2011,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0126.xml
,60,interview_0039,27.2.2014,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0039.xml
3.6.2-01,,,,
,10,interview_0113,1996,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0113.xml
3.6.3.1,,,,
,10,interview_0192,23.9.1987,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0192.xml
,20,interview_0139,1988,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0139.xml
,30,interview_0190,1989,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0190.xml
,40,interview_0187,1993,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0187.xml
,50,interview_0188,1994,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0188.xml
,60,interview_0185,21.4.1994,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0185.xml
,70,interview_0189,1996,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0189.xml
,80,interview_0186,2003,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0186.xml
,90,interview_0191,Kein Datum!,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0191.xml
,100,interview_0184,2018,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0184.xml
,,,,
,,,,
3.6.3.2-01,,,,
,10,interview_0233,1979,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0233.xml
,20,interview_0308,21.9.1979,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0308.xml
,30,interview_0246,6.10.1979,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0246.xml
,40,interview_0290,1990,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0290.xml
,50,interview_0019,1997,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0019.xml
3.6.3.2-02,,,,
,10,interview_0287,24.9.1982,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0287.xml
,20,interview_0259,14.10.1982,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0259.xml
,30,interview_0327,1983,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0327.xml
,40,interview_0274,1984,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0274.xml
,50,interview_0337,12.2.1984,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0337.xml
,60,interview_0213,3./4.3. 1984,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0213.xml
,70,interview_0285,15.3.1994,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0285.xml
,80,interview_0344,1996,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0344.xml
3.6.3.2-03,,,,
,10,interview_0200,1986,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0200.xml
,20,interview_0303,1986,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0303.xml
,30,interview_0270,1986,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0270.xml
,40,interview_0223,1986,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0223.xml
,50,interview_0265,2018,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0265.xml
3.6.3.2-04,,,,
,10,interview_0242,20.1.1987,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0242.xml
,20,interview_0266,12.2.1987,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0266.xml
,30,interview_0198,13.5.1987,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0198.xml
,40,interview_0151,1988,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0151.xml
,50,interview_0190,1989,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0190.xml
,60,interview_0275,18./19.2. 1990,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0275.xml
,70,interview_0241,9.5.1990,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0241.xml
,80,interview_0342,1994,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0342.xml
,90,interview_0188,1994,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0188.xml
,100,interview_0289,1998,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0289.xml
,110,interview_0206,10.3.1998,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0206.xml
,120,interview_0044,10.3.1998,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0044.xml
3.6.3.2-05,,,,
,10,interview_0302,16.6.1990,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0302.xml
,20,interview_0315,26.9.1990,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0315.xml
,30,interview_0194,1991,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0194.xml
,40,interview_0264,28.3.1993,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0264.xml
,50,interview_0004,1.4.1993,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0004.xml
,60,interview_0286,21.10.1993,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0286.xml
,70,interview_0237,1994,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0237.xml
,80,interview_0188,1994,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0188.xml
,90,interview_0185,21.4.1994,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0185.xml
,100,interview_0329,1998,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0329.xml
,110,interview_0273,26.2.2005,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0273.xml
3.6.3.2-06,,,,
,10,interview_0284,1991,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0284.xml
,20,interview_0336,1992,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0336.xml
,30,interview_0231,1992,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0231.xml
,40,interview_0215,1992,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0215.xml
,50,interview_0247,1992,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0247.xml
,60,interview_0277,7.3.1992,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0277.xml
,70,interview_0292,17.9.1992,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0292.xml
,80,interview_0227,1992,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0227.xml
,90,interview_0278,1993,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0278.xml
,100,interview_0333,12.2.1993,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0333.xml
,110,interview_0219,1994,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0219.xml
,120,interview_0238,24.8.1996,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0238.xml
3.6.3.2-07,,,,
,10,interview_0204,5.11.1992,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0204.xml
,20,interview_0235,1994,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0235.xml
,30,interview_0293,1994,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0293.xml
,40,interview_0257,24.3.1994,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0257.xml
,50,interview_0202,4.11.1994,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0202.xml
,60,interview_0298,10.11.1994,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0298.xml
,70,interview_0307,18.12.1994,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0307.xml
,80,interview_0305,21./22.1.1995,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0305.xml
,90,interview_0229,25.3.1996,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0229.xml
3.6.3.2-08,,,,
,10,interview_0339,16.11.1995,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0339.xml
,20,interview_0309,1996,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0309.xml
,30,interview_0201,11.4.1996,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0201.xml
3.6.3.2-09,,,,
,10,interview_0306,24./25./26.12.1997,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0306.xml
,20,interview_0253,22.1.1998,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0253.xml
,30,interview_0221,1998,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0221.xml
,40,interview_0214,21./22.2. 1998,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0214.xml
,50,interview_0328,20.5.1998,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0328.xml
,60,interview_0291,15.6.1998,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0291.xml
,70,interview_0301,1998/99,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0301.xml
,80,interview_0210,27.2.2000,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0210.xml
,90,interview_0321,12.7.2012,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0321.xml
3.6.3.2-10,,,,
,10,interview_0065,1998,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0065.xml
,20,interview_0258,1998,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0258.xml
,30,interview_0268,30.10.1999,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0268.xml
,40,interview_0234,Juni 2004,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0234.xml
3.6.3.2-11,,,,
,10,interview_0299,2003,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0299.xml
3.6.3.2-12,,,,
,10,interview_0228,2000,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0228.xml
,20,interview_0279,4.3.2000,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0279.xml
,30,interview_0256,22.5.2000,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0256.xml
,40,interview_0260,17.6.2000,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0260.xml
,50,interview_0282,23.11.2000,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0282.xml
3.6.3.2-13,,,,
,10,interview_0335,18.2.1999,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0335.xml
,20,interview_0317,15.5.2000,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0317.xml
,30,interview_0296,13.8.2003,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0296.xml
3.6.3.2-14,,,,
,10,interview_0243,27.9.2002,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0243.xml
,20,interview_0236,29.9.2002,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0236.xml
,30,interview_0283,2./3.10. 2002,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0283.xml
,40,interview_0212,5.10.2002,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0212.xml
,50,interview_0316,6.10.2002,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0316.xml
,60,interview_0300,24.10.2002,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0300.xml
3.6.3.2-15,,,,
,10,interview_0269,2000,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0269.xml
,20,interview_0311,2002,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0311.xml
,30,interview_0195,2002,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0195.xml
,40,interview_0196,2002,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0196.xml
,50,interview_0332,2002,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0332.xml
,60,interview_0203,19.10.2002,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0203.xml
,70,interview_0338,21.10.2002,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0338.xml
,80,interview_0208,22.10.2002,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0208.xml
,90,interview_0209,2002/03,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0209.xml
,100,interview_0341,2005,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0341.xml
,110,interview_0218,21.7.2005,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0218.xml
,120,interview_0083,2006,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0083.xml
,130,interview_0272,2013,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0272.xml
3.6.3.2-16,,,,
,10,interview_0216,2003,/korrigiert/bd1/003_Interviews/FRBR-Works/interview_0216.xml
